id,name,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,protected,default_profile,default_profile_image,user_id,target,raw_label,followers_friends_ratio,favourites_statuses_ratio,statuses_followers_ratio,description_length,username_length,username_digit_count,username_digit_ratio,fullname_length,fullname_word_count,name_equals_username
2351661019,Taiwan Agent,Taiwan_Agent,,"taiwan, Taipei, Formosa, East Asia, Taiwanese, KMT, Taichung",982,1723,132,0,0,62829,0,1,0,2351661019,1,bot,0.570185614849188,1.5915963711602737e-05,63.91658189216684,60,12,0,0.0,12,2,0
33612908,AKA,akaworldwide,,https://t.co/PBx6vOAxTt,3626000,7,1688,168,1,1076,0,0,0,33612908,0,human,453250.125,0.15691736304549675,0.00029702142939287663,23,12,0,0.0,3,1,0
31016461,Le Journal de Québec,JdeQuebec,"Québec, Canada","En tout temps, soyez au fait de l’actualité de votre région. Le Journal de Québec, le quotidien numéro 1 à Québec et dans l'Est-du-Québec.",166751,1969,1256,22,1,133717,0,0,0,31016461,1,bot,84.64568527918782,0.0001720037691260713,0.8018974285165995,138,9,0,0.0,20,4,0
2744574160,Rahime Badem,BademRahime,,Üstüm başım yara bere.,393,156,0,1854,0,469,0,1,0,2744574160,0,human,2.5095541401273884,3.9468085106382977,1.1928934010152283,22,11,0,0.0,12,2,0
2826913680,MatiFernandizta14®,carlitrooCC3,,"15 de octubre 2013 le di un beso a Mat14s ❤
11.07, V❤",1155,102,16,9290,0,62904,0,0,0,2826913680,0,human,11.223300970873787,0.14769891105635483,54.41608996539792,53,12,1,0.08333333333333333,18,1,0
47107785,BIGGA RANKIN,BiggaRankin00,FLA/ATL,"A&R (TiG) ThinkitsaGame...#MIXTAPEZ hostin/Event Hostin,intros, call now 770-363-0748 or email Bookbigga@gmail.com",108098,1772,641,100,0,119510,0,0,0,47107785,1,bot,60.96954314720812,0.0008451104919212458,1.1055698942635916,114,13,2,0.15384615384615385,12,2,0
18678924,Jonathan Martin,jmartNYT,"The 703, 202, 504 or on the road","Nat'l Political Correspondent, NY Times. Husband of the incomparable @bfischermartin. Email: https://t.co/YoeNWfXIdo",244232,6805,5326,8512,1,128048,0,0,0,18678924,1,bot,35.88495445195416,0.06648236222071238,0.5242903293166771,116,8,0,0.0,15,2,0
132330417,﷽,IslamicThinking,UK,﷽ If we learn one new thing about our deen everyday we open our minds to a better day :) | Snapchat: Islamic.Snaps | Enquiries: islamicthinking@hotmail.co.uk,1594290,92,3136,352,0,9346,0,0,0,132330417,1,bot,17142.913978494624,0.03776612816946614,0.005862794182492406,157,15,0,0.0,1,1,0
3800348718,AKIO,AKIO3JSB,,感謝の気持ちを忘れずこれからも頑張ります！ 元ゆず2018メンバー。No.1792。 今年の目標は紅白でゆずと2018人の皆さんと一緒にうたエールを全国に届けたい！エキストラに参加などしたりしてます。AAA、TWICE、LDH、ジャニーズ全般、三浦大知が大好き！,2343,3968,11,8154,0,15026,0,1,0,3800348718,0,human,0.5905769715293525,0.5426898249816996,6.410836177474403,131,8,1,0.125,4,1,0
604842260,Laney 🎄,Bballin_Laney42,,Isaiah 41:10 ✞ || { faith over fear } radford university wbb #42 🏀 • find your confidence in Christ •,1218,550,1,7227,0,17346,0,0,0,604842260,0,human,2.2123411978221417,0.41667147057128034,14.230516817063167,101,15,2,0.13333333333333333,7,2,0
2844734828,القايدي,a_s8588,المملكة العربية السعودية جدة,إن كآن حظك مآ فرش لكك وغطآك لآترتجئ من حظ غيرك يغطيكك,120161,139253,68,32,0,22776,0,1,0,2844734828,0,human,0.8628980137015813,0.0014488299600474164,0.18955243754265075,53,7,4,0.5714285714285714,7,1,0
395725333,〽️amanucyy🤞🏾💙,BlaqueeStallion,Jeanerette,,1219,1097,1,459,0,38806,0,0,0,395725333,0,human,1.1111111111111112,0.01185353157935424,31.809016393442622,0,15,0,0.0,13,1,0
2491508162,ル    リ,24TRIBE_3951,日本 北海道,"☀️￤田崎敬浩￤今市隆二￤数原龍友￤小森隼￤☀️ LDHfanさん繋がろう。気軽にﾌｫﾛｰ&ﾘﾌﾟしてね。EXILETRIBEが1番☺︎︎ Love,Dream&Happiness",866,1597,8,9392,0,13320,0,1,0,2491508162,1,bot,0.5425531914893617,0.705127242699497,15.364475201845444,90,12,6,0.5,6,2,0
142980929,C4 Paralympics,C4Paralympics,,Official account for Channel 4's coverage of Paralympic sport.,129242,866,775,5837,1,25449,0,0,0,142980929,0,human,149.06920415224914,0.2293909626719057,0.19691588712734925,62,13,1,0.07692307692307693,14,2,0
276360590,Manu Viale,china_viale,,"ACTRIZ, Geminiana potenciada instagram: @manuvialeok snapchat:chinaviale. @media_pilaok 2017 COMING SOON. Mis perras son todo lo que está bien 🐶🐶",100139,611,119,2931,0,4333,0,0,0,276360590,0,human,163.62745098039215,0.6765113059529303,0.0432794088276413,145,11,0,0.0,10,2,0
804835993,ابــو عــزام الثقفي,abu_azam19,مكة المكرمة,🌴⭕ سبحان الله وبحمده سبحان الله العظيم ⭕🌴🍃🌴عابرُون في هذه الدّنيا سنمضِي يومًا تاركين كل شَيء خلفنا .. ربي اختمْ حياتنا بعمل صَالح نلقاك بِه🌴,104922,104391,42,612,0,11434,0,1,0,804835993,0,human,1.0050865966740747,0.053607345867949276,0.10898468400636657,141,10,2,0.2,19,3,0
456723411,Литература,literabook,,"Самое интересное, что есть на земле - это человек. По всем вопросам adv.dimaruru@gmail.com",2209692,24,1054,0,0,37043,0,1,0,456723411,0,human,88387.72,2.699492495410863e-05,0.016764319749395053,90,10,0,0.0,10,1,0
737927700,Hilton Ariel Ruiz,hiltonarielruiz,"New York, NY",Director/Creator of @ZombieWaShotgun and @6666_theseries and Sci-Fi Graphic novel @AM_GraphicNovel #horror #supportindiefilm #comics #zombies #filmmaker,257493,273670,858,25492,0,22653,0,1,0,737927700,1,bot,0.9408888775208188,1.1253200317824668,0.08797874901939462,152,15,0,0.0,17,3,0
29820945,24sata,24sata_HR,"Zagreb, Croatia",dnevna doza tweetova s našeg portala,165296,1842,304,1225,1,128798,0,0,0,29820945,1,bot,89.68909386869235,0.00951870744338077,0.7791974445997205,36,9,2,0.2222222222222222,6,1,0
46291977,Nefu,NefuDaBoss,,"CEO of @TuneHype Daytrader, CryptoTrader, Option Trader, Traveler, Brand Mgmt, Music Mentor https://t.co/164j8lu6un",520171,117287,897,42644,1,3808,0,0,0,46291977,0,human,4.434997612714003,11.195851929640325,0.0073225779165353,115,10,0,0.0,4,1,0
2727195089,Barbara 🐳,BaahMaarques20,,♡,1875,125,3,7769,0,41403,0,1,0,2727195089,0,human,14.88888888888889,0.1876630277267897,22.070362473347547,1,14,2,0.14285714285714285,9,2,0
14282169,Billy Hallowell,BillyHallowell,"New York City, New York","Christian, husband, dad, author. @PureFlix comms guy. Bylines: WaPo, Faithwire, TheBlaze. My book: https://t.co/CyCqjhz52C. Views expressed here are my own.",104452,34960,2672,26398,1,81809,0,0,0,14282169,0,human,2.9877005806470067,0.32268671311575603,0.7832230764075708,156,14,0,0.0,15,2,0
247977754,Bianca 🌴,biancabizb_,"Arauco, Chile",18  •  🐾💘,1285,944,7,5568,0,39747,0,0,0,247977754,0,human,1.3608465608465607,0.14010767837375465,30.908242612752723,9,11,0,0.0,8,2,0
334921284,Félix de Bedout,fdbedout,"Miami, FL","Periodista, presentador del Noticiero Univision Fin de Semana. WRadio Colombia. @fdbedout en Instagram.",1976948,582,2953,125,1,27342,0,0,0,334921284,0,human,3390.993138936535,0.004608126394323959,0.013830908131671581,103,8,0,0.0,15,3,0
101258547,Envíos de USA a Vzla,DMZenvios,Miami fl,Empresa dedicada al manejo de envíos #aéreos y #marítimos desde USA a Venezuela (212) 7719286 /  +1-786-355-1622 Correo: dmzenvios@gmail.com,84101,69240,93,2851,0,28565,0,0,0,101258547,1,bot,1.214627171762395,0.0998389694041868,0.3396589855175858,140,9,0,0.0,20,5,0
63604508,Bec,beccalynann,"Murrells Inlet, SC",Jersey Native•Coastal Carolina University Alumni•Special Educator,1123,1090,8,23631,0,27342,0,0,0,63604508,0,human,1.0302474793767187,0.8642797059576491,24.326512455516013,65,11,0,0.0,3,1,0
9983602,コピペ運動会,copipe,インターネットの海,2007年スタートの「コピペ運動会」という主に2chのコピペ投稿サイトのアカウント。自動で人気ツイートを投稿してるbotではないです。当サイトに投稿された新着情報や短いネタを呟きます。管理人とかもちょいちょい呟くよ。,76772,55414,634,699,0,121448,0,1,0,9983602,1,bot,1.3854191103491835,0.005763736218495006,1.5819233324215545,108,6,0,0.0,6,1,0
391826877,﮼رتويت﮼السعوديه 1M🇸🇦,6ar7k,Kik: 6ar7k + BBM: DDDDDDH,خبيرأيفون ايباد أيفون برامج السيديا والجلبريك+ https://t.co/dkMrZbe0lu BBM DDDDDDH  LINE: S3udi  https://t.co/MFo15RQvjh,1226941,1063169,5532,449,0,5503,0,0,0,391826877,0,human,1.1540412163623879,0.08175872093023256,0.004485949621090483,120,5,2,0.4,20,2,0
288948026,Chelsea Gill,Chels_gill,,Be the change; Shine your light; Love where you are • CUWSA • IX • Romans 15:20-21 •,995,736,0,1678,0,12085,0,1,0,288948026,0,human,1.3514246947082769,0.13892106569584645,12.134538152610443,84,10,0,0.0,12,2,0
3082647453,Ronaldo's Money,DinheiRonaldo,The Bank,I am the Automat€d Ronaldo's Mon€y Bot.,965,96,15,0,0,1346492,0,1,0,3082647453,1,bot,9.958762886597938,7.426700324472538e-07,1393.8850931677018,39,13,0,0.0,15,2,0
2773297820,khalid rafiq,khalidrafiq138,Pakistan,"all about #Pakistan #India

http://t.co/pPN1gDtlIb",1020,0,107,0,0,2113176,0,1,0,2773297820,1,bot,1021.0,4.732211262946739e-07,2069.7130264446623,52,14,3,0.21428571428571427,12,2,0
2193607094,Chill Vibes,ChiIIVlbes,,"Sincerely, nothing but chill vibes. ☮ ☯ Submit/Contact: ChillVibesTweets@gmail.com",1484727,21,1617,2,0,34960,0,0,0,2193607094,1,bot,67487.63636363637,8.58099024627442e-05,0.023547073942163144,82,10,0,0.0,11,2,0
790680,BBC News Brasil,bbcbrasil,"Londres, GB, e São Paulo, BR",Twitter oficial da BBC Brasil. Aqui você encontra o melhor do nosso conteúdo e participa de um diálogo global. Junte-se a nós!,2090741,906,7342,398,1,171379,0,0,0,790680,1,bot,2305.1179713340684,0.002328159645232816,0.08197089837005235,126,9,0,0.0,15,3,0
225731980,iis dahlia,iis_dahlia,Indonesia,Mothers who care to families who can sing★ CPElsih:+628174955755 or @Beduumbara IG IsdaDahlia ❤️❤️ MyOfficial App ❤️❤️,1179026,258,1217,106,1,26725,0,0,0,225731980,0,human,4552.2277992278,0.004003592007782684,0.022667843908578855,118,10,0,0.0,10,2,0
41077970,DECC,DECCgovuk,"London, UK","Account of the former Dept of Energy & Climate Change. Please follow the Department for Business, Energy & Industrial Strategy @beisgovuk",86239,4838,2258,15,1,8162,0,0,0,41077970,1,bot,17.821864021492043,0.0019600637020703174,0.09465445269016698,137,9,0,0.0,4,1,0
3348071480,🍎あかこ🍏,akakoseizin,,,1061,990,19,36621,0,28968,0,0,0,3348071480,1,bot,1.0716448032290615,1.2641789499119749,27.27777777777778,0,11,0,0.0,5,1,0
63320347,ヨッチ,STiSG5,ちーばくん( ´ ▽ ` )ﾉ,ストレイテナー/the HIÄTUS/NCIS/THE BACK HORN/Ken Yokoyama/MONOEYES/HAWAIIAN6/Superfly(SC会員)/etc Punk Rock好き40代♂ NEXT Live 1/19/ストレイテナー/幕張,1069,1062,23,7359,0,126685,0,0,0,63320347,1,bot,1.006585136406397,0.058096395813270606,118.3981308411215,130,6,1,0.16666666666666666,3,1,0
44554692,La Jornada Impresa,LaJornada,,Twitter oficial de la versión impresa del diario.  Siga también a @LaJornadaOnline para noticias de última hora.,1181359,13,4980,26,0,189602,0,0,0,44554692,1,bot,84382.85714285714,0.00014240281008211895,0.1604955305749306,112,9,0,0.0,18,3,0
3317108412,سعد التويجري,b2_xv,,,938,3059,1,1843,0,2809,0,1,0,3317108412,0,human,0.30686274509803924,0.6562277580071174,2.992545260915868,0,5,1,0.2,12,2,0
2804332173,So Baked,IAmSoBaked,TURN MY NOTIFICATIONS ON,Tha High Life.,97781,11855,217,7797,0,71,0,0,0,2804332173,1,bot,8.24746963562753,108.30555555555556,0.0007363318402159906,14,10,0,0.0,8,2,0
420219280,Leya Montana,AleyaWhaaatt,Austin Texas,I really been itching to go tf off.,1205,836,11,46389,0,83542,0,0,0,420219280,0,human,1.4408602150537635,0.5552829082029613,69.27280265339967,35,12,0,0.0,12,2,0
955529995,cass,Cassidy_Coletti,,Fl | 19 | Pharmacy💊,1119,798,0,16114,0,15276,0,0,0,955529995,0,human,1.4017521902377972,1.0548537016429926,13.64017857142857,19,15,0,0.0,4,1,0
1853693322,AGNEZMO FAN BASE,agnezmo_crew,WORLD,"We are Agnes Crew | DREAM, believe, and make it happen!",1092,17,5,1,0,79482,0,0,0,1853693322,1,bot,60.72222222222222,2.5162613389026584e-05,72.72003659652333,55,12,0,0.0,16,3,0
317114365,Dove Cameron,DoveCameron,Probably my kitchen,crazy crazy baby baby,1445659,2305,2623,16862,1,15782,0,0,0,317114365,0,human,626.9124024284475,1.068428055502756,0.010917504807492772,21,11,0,0.0,12,2,0
18944209,"VandeVelde,Christian",ChristianVDV,Chicago,,114050,400,5151,7775,1,2940,0,0,0,18944209,0,human,284.41645885286783,2.643998639918395,0.025786709454542266,0,12,0,0.0,20,1,0
1614247400,Box Azteca,BoxAzteca7,México,¡Somos #LaCasaDelBoxeo en México! ¡Cada sábado #HayTiro por @AztecaSiete!,154670,58,421,1893,1,37281,0,0,0,1614247400,0,human,2621.5423728813557,0.050801995601094364,0.24104066049873601,73,10,1,0.1,10,2,0
35293850,Susan Shumsky,AwakenToGod,,"Best-selling author of 11 books, foremost spirituality expert, pioneer in self-development field, highly-acclaimed professional speaker, Doctor of Divinity",110861,98945,1776,2,0,196623,0,0,0,35293850,1,bot,1.1204293250864108,1.5257547400113923e-05,1.773592394147679,155,11,0,0.0,13,2,0
110403465,arda turkmen,arda_turkmen,,"Kim ne derse desin, #mutfaginizdasefsizsiniz ...",109454,434,161,34,1,29141,0,0,0,110403465,0,human,251.6206896551724,0.0012010157161485141,0.2662464026312183,48,12,0,0.0,12,2,0
46578464,Dj Giann Live,djgiann,"ÜT: 10.5835572,-66.9618441","Giann Live - Live Music- info djgiannmusic@gmail.com
Instagram- DjGiannLive
Facebook- GiannLive
Tel.787-420-6165 
Dj Giann",92586,1813,359,235,0,80,0,0,0,46578464,0,human,51.04024255788313,2.9135802469135803,0.0008748528411116032,122,7,0,0.0,13,3,0
3888664280,Chinhurel,chinhuush,,Чи битгий хуц,1017,1260,0,988,0,2642,0,1,0,3888664280,0,human,0.8072957969865187,0.37419598940597804,2.5962671905697445,13,9,0,0.0,9,1,0
65773523,Kyle Richards,KyleRichards,Beverly Hills,"Mom of 4 , wife , animal lover , actress , author , A Real Housewife Of Beverly Hills , TV producer ,  United Talent Agency #AmericanWomanTV #RHOBH",1228718,500,3724,1338,1,38800,0,0,0,65773523,0,human,2452.5329341317365,0.034509419860312876,0.031578416220470265,147,12,0,0.0,13,2,0
147032692,Dato Femenino,DatoFemenino,Guatemala,"Todo lo que necesita la mujer de hoy, activa, exitosa, en forma, sana y única.— Contacto: publicidad@datofemenino.com",959380,123,812,13,0,5897,0,0,0,147032692,0,human,7736.943548387097,0.002373685995252628,0.006147713994752867,117,12,0,0.0,13,2,0
2397349010,ÃRSLÃN CUMÃ,cumarslan46,((TÜRKİYE)),Vatan haini isen uzak dur..!attığım tweet lerin altına hakaret içerikli yorum yazanlar delikanlı isen adam isen gel yüzüme söyle yüreğin yetiyor ise.? K.MARAŞLI,106070,67805,31,19414,0,3236,0,1,0,2397349010,0,human,1.5643305902132554,5.9978375038616,0.030517295019373815,160,11,2,0.18181818181818182,11,2,0
20499770,JOEL ROSS,joelrossradio,"Manchester, London.....Scarborough ","Sony,Bafta and Rose D'or winning TV/radio host.Hider in the House,Scorpion Island,JK and Joel Wrestling,racing,Heart Breakfast 
Enquires joel@jkandjoel.com",51415,1119,104,11,1,51013,0,0,0,20499770,0,human,45.90714285714286,0.00023522954483083075,0.9921814221254084,155,13,0,0.0,9,2,0
29844579,Actors Access,ActorsAccess,"Los Angeles, CA","An Actors Access profile is free to set up & maintain & is THE profile seen by Studios, Networks & Casting. Largest, most diverse choice of professional talent.",131537,12505,1415,16187,0,42232,0,0,0,29844579,0,human,10.51799136414521,0.38330215708095566,0.3210707172071949,160,12,0,0.0,13,2,0
235667666,918,AlexNunez__,,What they’ll never know,1234,1004,7,351,0,60733,0,0,0,235667666,0,human,1.228855721393035,0.005795765139789903,49.17732793522267,23,11,0,0.0,3,1,0
15450695,Coheed and Cambria,Coheed,New York,We are a band from New York.,112155,459,1724,5001,1,7126,0,0,0,15450695,0,human,243.81739130434784,0.7018380805387961,0.06354541888084454,28,6,0,0.0,18,3,0
1289603089,Athena,Care4ux333,Clark Atlanta University ,,1596,872,6,23821,0,61789,0,1,0,1289603089,0,human,1.829324169530355,0.385531639423855,38.691296180338135,0,10,4,0.4,6,1,0
21212604,CTV Ottawa,ctvottawa,"Ottawa, Ontario ",CTV Ottawa covers local stories that matter to you. Our Web reporting team and other staff update you with the latest news.,189791,323,1670,350,1,79856,0,0,0,21212604,0,human,585.7777777777778,0.004395356700101431,0.42076062215478,123,9,0,0.0,10,2,0
104609993,Aveda,aveda,,"Beauty, wellness, environment, fashion and art since 1978. Proudly people-tested and cruelty-free. 🐰",103842,947,1050,13166,1,23117,0,0,0,104609993,0,human,109.53902953586498,0.5695561899818323,0.22262453896747975,100,5,0,0.0,5,1,1
90800950,🏌🏻‍♂️ IG: @Simonx6,Sim0nRD,Av. Siempre Viva!,Addicted to Gaming..,1101,438,17,206,0,56535,0,0,0,90800950,0,human,2.510250569476082,0.0036613838969859914,51.30308529945554,20,7,1,0.14285714285714285,18,3,0
225445834,Camila Vallejo Dowling,camila_vallejo,Santiago de Chile,"Diputada @PCdeChile por La Florida, Puente Alto, La Pintana, San José de Maipo y Pirque. Geógrafa Universidad de Chile y Ex Pdta y Vice-pdta FECh 2010-2012.",1254922,2351,3570,2354,1,11810,0,0,0,225445834,0,human,533.5556972789116,0.19939039878079756,0.009411732831416749,156,14,0,0.0,22,3,0
3281348820,💖Son of Royal Sardar💖,BHULLAR_22_,"Abohar, India",ੴ ਧੰਨ ਧੰਨ ਸ੍ਰੀ ਗੁਰੂ ਰਾਮਦਾਸ ਜੀ ੴ,13516,12325,110,346028,0,530044,0,1,0,3281348820,1,bot,1.09662502028233,0.6528294767425408,39.21321299104831,31,11,2,0.18181818181818182,21,4,0
23151437,Kevin Hart,KevinHart4real,Philly/LA,My name is Kevin Hart and I WORK HARD!!! That pretty much sums me up!!! Everybody Wants To Be Famous But Nobody Wants To Do The Work,34845256,552,23640,94,1,38190,0,0,0,23151437,0,human,63011.31464737794,0.002487497054279804,0.0010960171710026419,132,14,1,0.07142857142857142,10,2,0
2333462725,三福商店 相互フォロー,mifukukaban,奈良県桜井市,"ヤフオクにメンズバッグを大量に出品しています。就活やビジネスから旅行、普段使いまでメンズバッグを取り揃えています。特に鞄の名産地、兵庫県豊岡の職人が作った国産の鞄に力を入れていますので是非御覧ください。フォロー１０００％返します！！！
ネットショップはこちらです。
http://t.co/zzLTcOouRl",848,1323,3,0,0,25602,0,1,0,2333462725,1,bot,0.6412386706948641,3.905792289966019e-05,30.156654888103652,157,11,0,0.0,11,2,0
2785480981,Make in India,makeinindia,,"A major national program designed to facilitate investment, foster innovation, enhance skill development and build best-in-class manufacturing infrastructure.",3689552,142,1683,492,1,20011,0,0,0,2785480981,1,bot,25801.06993006993,0.024635218868678792,0.005423963282272948,158,11,0,0.0,13,3,0
17343387,はるよし(halyosy)🏠🌳,halyosy,Tokyo,江戸にて音楽屋を営んでおります。ご依頼はこちらにて→ https://t.co/5G6TttdBYn （halyosy/ﾊﾘｰｵｼｮｲ/晴義/はるにぃ/よっP）👨制作中のため低浮上,99116,1112,2540,385,0,32809,0,0,0,17343387,0,human,89.05390835579514,0.011764705882352941,0.33102293249392134,90,7,0,0.0,15,1,0
244628228,El Amor es una Decisión,AmorUnaDecision,"Santiago, Chile","El Amor «Todo lo sufre, todo lo cree, todo lo espera, todo lo soporta.» {1 Corintios 13:7} ❤️ Ministerio ➡️ @adoradores Fundador ➡️ @MiguelNunezH",108113,2352,302,4,0,157369,0,0,0,244628228,1,bot,45.947301317467065,3.177225646565419e-05,1.4555931701722256,145,15,0,0.0,23,5,0
109237155,Gerardo Lara,GLaraLopez,Madrid,"News, articles, guides, presentations and more about social media and...",1028718,138,4272,3,0,47835,0,0,0,109237155,1,bot,7400.856115107914,8.361903169161301e-05,0.046500550684880904,72,10,0,0.0,12,2,0
712443214112935936,دمــوع الـورد,07Alghamidi,المملكة العربية السعودية ,‏‏‏‏‏‏سبحان الذي لاتطيب الروح الا بذكره ♡ -,1089,0,4,2607,0,2176,0,1,0,712443214112935936,0,human,1090.0,1.1979788700045935,1.9972477064220184,43,11,2,0.18181818181818182,13,2,0
1721742157,محبو محمد بن سلمان,aqaratm2013,,محبو صاحب السمو الملكي الامير محمد بن سلمان ولي ولي العهد   ووزير الدفاع حفظه الله .,57188,8365,10,4,0,7915,0,0,0,1721742157,0,human,6.835883337317714,0.0006316321374431531,0.1384182272814702,84,11,4,0.36363636363636365,18,4,0
3116779908,كوت تويت | جواب,arabqoute,Twitter,لعبة الإقتباسات نحن نسأل وأنت تجيب ||للإعلانات: التواصل في الرسائل فقط,292766,16,843,136,0,33623,0,0,0,3116779908,0,human,17221.58823529412,0.004074470616226505,0.11484900962198609,70,9,0,0.0,15,4,0
1368178176,く,bonyon_aaa,健斗,うーくんだけの,1718,846,0,17683,0,19896,0,1,0,1368178176,0,human,2.0295159386068478,0.8887772025933558,11.57475276323444,7,10,0,0.0,1,1,0
2155965720,Ace Tinashe.,AceTinashe,,Blessings flowing | The Great Year,31762,31,239,19918,0,226040,0,0,0,2155965720,1,bot,992.59375,0.08812118155555851,7.116487737304411,34,10,0,0.0,12,2,0
378376122,EMBLEM3,EmblemThree,West Coast,We write and create music @keatonstromberg @wesleystromberg @truechadwick,818152,18715,2802,6744,1,10786,0,0,0,378376122,0,human,43.71409489207095,0.6252897005654955,0.01318457550115932,73,11,0,0.0,7,1,0
128154362,공지영,congjee,서울,소설가 허락없이 기사금지함 페이스북 계정은 jiyoung gong 나머지는 다 사칭 계정임,851737,2258,11474,64522,0,86196,0,0,0,128154362,0,human,377.0420540061974,0.7485527338538465,0.10120130838356396,50,7,0,0.0,3,1,0
224916991,milagrosleiva,MilagrosLeivaG,"Lima, Perú",lo que sucede conviene... Instagram:@milaleivagalvez Blog Base4: https://t.co/TWPI97ypuS #EdicionMatinal en @atv_noticias,1978015,873,1421,453,0,106243,0,0,0,224916991,0,human,2263.1762013729976,0.004273182485599187,0.05371240677527381,121,14,0,0.0,13,1,0
1335999216,IndonesiaMorningShow,IMS_NET,Indonesia,"Official Twitter of Indonesia Morning Show | 
Daily at 8am on NET. | 
mail:
indonesiamorningshow@netmedia.co.id
IG:
@indonesiamorningshow_net",123195,78,139,2251,1,42071,0,0,0,1335999216,0,human,1559.4430379746836,0.05352728655637954,0.3415045943050099,141,7,0,0.0,20,1,0
562540682,Aliando Syarief,AIiandoKEPO,indonesia,It's never too late to set things right.,143524,124696,22,0,0,692814,0,0,0,562540682,1,bot,1.1509899997594168,1.4433867626999993e-06,4.827138129245776,40,11,0,0.0,15,2,0
423926299,CiberCTM Puebla,CTM_Puebla,"Puebla, Puebla",Confederación de Trabajadores de México  División Cibernautas CTM Puebla   #FollowBack #SiguemeYteSigo,1010,38,9,12,0,9442,0,0,0,423926299,1,bot,25.923076923076923,0.0013766811394683894,9.340257171117706,102,10,0,0.0,15,2,0
33619791,Carlos Calderon,CarlitosTwit,,EMMY Award Winning Smile Creator. This account expresses my personal point of view only and not of any company. IG: @carlitoscalderon FB: @carloscalderonabarca,95757,1095,283,13243,1,9697,0,0,0,33619791,0,human,87.37043795620438,1.3656424004949475,0.10127613358674993,159,12,0,0.0,15,2,0
75827044,アルファルファモザイク,alfalfafafa,,フォローして頂けると今後の活動のモチベーションアップにつながります。,97402,105251,3165,0,0,340238,0,0,0,75827044,1,bot,0.9254265952190932,2.9391104488315565e-06,3.4931059618286913,34,11,0,0.0,11,1,0
265014120,gabriela ramirez,gabyramiirezz,Dios conmigo y nadie contra mi,"Si la vida te hace llorar, mata esa lágrima con una sonrisa bien fuerte♥ 📩:Somos@amigoscool.com https://t.co/VCIvyMhXrv",1489209,352,1884,869,1,22375,0,1,0,265014120,0,human,4218.725212464589,0.03888094386843046,0.015025416160246037,119,13,0,0.0,16,2,0
24472704,Kid Ink,Kid_Ink,"Los Angeles, CA",Alumni x Batgang | Booking: MBlackman@icmpartners.com | New Tour Dates: https://t.co/zRusUeF8Ts,1085241,5314,2098,6946,1,28636,0,0,0,24472704,0,human,204.18476011288806,0.24258825994342983,0.026387662843863395,95,7,0,0.0,7,2,0
130314799,Creators,CreatorsProject,"Brooklyn, NY",Art and culture by @VICE.,120547,8985,3828,1764,1,32449,0,0,0,130314799,0,human,13.415090140218117,0.05439137134052388,0.26918737764210104,25,15,0,0.0,8,1,0
168731366,Brenda.,blopzx,"South Florida, USA",8/2 ❤️,812,858,5,4450,0,20913,0,0,0,168731366,0,human,0.9464493597206054,0.21282394568231808,25.724477244772448,6,6,0,0.0,7,1,0
48336713,ELLEfashion,ELLEfashion,"Paris, France",Compte @ELLEfrance,1193760,248,2407,63,0,36565,0,0,0,48336713,0,human,4794.220883534136,0.0017502598041896843,0.03063092193496018,18,11,0,0.0,11,1,1
150711216,OSCARCITO,oscarcitomundo,BESOS DE CHOCOLATE AQUI,Contrataciones@oscarcitomundo.com Instagram: @oscarcitomundo besos de chocolate REMIX VIDEO aquí https://t.co/001zyFuzss,1101617,486,1706,10568,0,23493,0,0,0,150711216,0,human,2262.049281314168,0.4498595386056014,0.02132681201650663,120,14,0,0.0,9,1,0
2439220064,ioia ♡,DayanaMartini,Uruguay,"Todo pasa por alguna razòn ~Mi mundo, mis  reglas~18/10/13 ❤Nina10-12-15
Snap: dayanamartini",1302,252,3,17977,0,37954,0,0,0,2439220064,0,human,5.150197628458498,0.4736661836385193,29.128933231005373,92,13,0,0.0,6,2,0
116588052,BANDA MS,BANDA_MS,,GRACIAS POR ESTAR AL PENDIENTE DE NOSOTROS. LO QUE HACEMOS ES PARA USTEDES. Nuevo disco APPLEMUSIC https://t.co/cR3VsmEIzB ITUNES https://t.co/JmKyarYsth,1278139,2592,852,4271,1,33256,0,0,0,116588052,0,human,492.9193983802545,0.1284541600264606,0.026019841331935467,153,8,0,0.0,8,2,0
24645354,Gary,BlueWaterDays,USA,Politically Independent. Christian. Sapientia melior auro.  #BuildTheWall #NotPC #BlueLivesMatter #SOT #Trump2020 #DrainTheSwamp,112613,57708,1545,20585,0,187780,0,0,0,24645354,1,bot,1.951411391637353,0.10962770461335279,1.6674747367112437,128,13,0,0.0,4,1,0
86864472,Daihatsu Indonesia,DaihatsuInd,Indonesia,Daihatsu Sahabatku | Like Facebook Page Daihatsu Indonesia https://t.co/zRE6ddk6mj,100218,13010,151,447,0,41039,0,0,0,86864472,0,human,7.702636230881562,0.01091617933723197,0.40950318801824004,82,11,0,0.0,18,2,0
471378714,V.Morgan ❤️,_BabyGirlPretty,A l a b a m a ,#AUM19 | IG: @_BabyGirlPretty,952,880,2,3557,0,25492,0,0,0,471378714,0,human,1.0817253121452894,0.13956772447338486,26.750262329485835,29,15,0,0.0,11,2,0
